user_id,variant,converted,error_rate
u_15368,variant,0,0.0347
u_15369,variant,1,0.0314
u_15370,variant,0,0.0449
u_15371,variant,0,0.0394
u_15372,variant,0,0.0672
u_15373,variant,0,0.0512
u_15374,variant,0,0.0021
u_15375,variant,0,0.0164
u_15376,variant,1,0.0096
u_15377,variant,0,0.0231
u_15378,variant,0,0.0166
u_15379,variant,0,0.069
u_15380,variant,0,0.0275
u_15381,variant,0,0.0058
u_15382,variant,0,0.0896
u_15383,variant,0,0.0152
u_15384,variant,0,0.0752
u_15385,variant,0,0.0479
u_15386,variant,0,0.0186
u_15387,variant,0,0.0406
u_15388,variant,0,0.0253
u_15389,variant,1,0.067
u_15390,variant,0,0.0046
u_15391,variant,0,0.0487
u_15392,variant,0,0.0241
u_15393,variant,0,0.0183
u_15394,variant,0,0.0136
u_15395,variant,0,0.0678
u_15396,variant,0,0.0701
u_15397,variant,0,0.0301
u_15398,variant,0,0.0314
u_15399,variant,0,0.0281
u_15400,variant,0,0.0203
u_15401,variant,0,0.0556
u_15402,variant,0,0.0166
u_15403,variant,0,0.0434
u_15404,variant,0,0.0234
u_15405,variant,0,0.0278
u_15406,variant,0,0.0218
u_15407,variant,0,0.0299
u_15408,variant,0,0.0284
u_15409,variant,0,0.0189
u_15410,variant,0,0.0357
u_15411,variant,0,0.0403
u_15412,variant,0,0.0355
u_15413,variant,0,0.0181
u_15414,variant,0,0.0435
u_15415,variant,0,0.0391
u_15416,variant,0,0.0347
u_15417,variant,0,0.017
u_15418,variant,0,0.0411
u_15419,variant,0,0.0485
u_15420,variant,0,0.0107
u_15421,variant,0,0.0254
u_15422,variant,0,0.0454
u_15423,variant,0,0.0204
u_15424,variant,0,0.0387
u_15425,variant,0,0.0578
u_15426,variant,0,0.0173
u_15427,variant,0,0.0238
u_15428,variant,0,0.0487
u_15429,variant,0,0.0055
u_15430,variant,0,0.0198
u_15431,variant,0,0.0487
u_15432,variant,0,0.0103
u_15433,variant,0,0.0183
u_15434,variant,0,0.0686
u_15435,variant,0,0.0438
u_15436,variant,0,0.0529
u_15437,variant,0,0.0086
u_15438,variant,0,0.0123
u_15439,variant,0,0.0364
u_15440,variant,0,0.0123
u_15441,variant,0,0.0229
u_15442,variant,0,0.0316
u_15443,variant,0,0.0481
u_15444,variant,0,0.0104
u_15445,variant,0,0.0515
u_15446,variant,0,0.0133
u_15447,variant,0,0.0557
u_15448,variant,0,0.015
u_15449,variant,0,0.0499
u_15450,variant,0,0.0383
u_15451,variant,0,0.0273
u_15452,variant,0,0.0424
u_15453,variant,0,0.027
u_15454,variant,0,0.0439
u_15455,variant,0,0.0605
u_15456,variant,0,0.049
u_15457,variant,0,0.0365
u_15458,variant,0,0.0168
u_15459,variant,0,0.0447
u_15460,variant,0,0.0267
u_15461,variant,0,0.0132
u_15462,variant,0,0.0555
u_15463,variant,0,0.0615
u_15464,variant,0,0.0187
u_15465,variant,0,0.0258
u_15466,variant,0,0.0288
u_15467,variant,0,0.0645
u_15468,variant,0,0.0137
u_15469,variant,0,0.0122
u_15470,variant,0,0.0228
u_15471,variant,0,0.0514
u_15472,variant,0,0.0656
u_15473,variant,0,0.0321
u_15474,variant,0,0.0474
u_15475,variant,0,0.0758
u_15476,variant,0,0.0266
u_15477,variant,0,0.0517
u_15478,variant,0,0.0251
u_15479,variant,0,0.0205
u_15480,variant,0,0.0445
u_15481,variant,0,0.0198
u_15482,variant,0,0.031
u_15483,variant,0,0.0171
u_15484,variant,0,0.0293
u_15485,variant,0,0.0361
u_15486,variant,0,0.0081
u_15487,variant,0,0.0485
u_15488,variant,0,0.0414
u_15489,variant,0,0.0438
u_15490,variant,0,0.0307
u_15491,variant,0,0.0267
u_15492,variant,0,0.0365
u_15493,variant,1,0.0117
u_15494,variant,0,0.0641
u_15495,variant,0,0.0515
u_15496,variant,0,0.0488
u_15497,variant,0,0.025
u_15498,variant,0,0.0269
u_15499,variant,0,0.0313
u_15500,variant,0,0.0475
u_15501,variant,0,0.0355
u_15502,variant,0,0.0401
u_15503,variant,0,0.0878
u_15504,variant,1,0.0205
u_15505,variant,0,0.0111
u_15506,variant,0,0.0589
u_15507,variant,0,0.0293
u_15508,variant,0,0.0193
u_15509,variant,0,0.0451
u_15510,variant,0,0.0309
u_15511,variant,0,0.0372
u_15512,variant,0,0.0345
u_15513,variant,0,0.0593
u_15514,variant,0,0.0577
u_15515,variant,0,0.0224
u_15516,variant,0,0.0279
u_15517,variant,0,0.0364
u_15518,variant,0,0.0166
u_15519,variant,0,0.0338
u_15520,variant,0,0.0537
u_15521,variant,0,0.0701
u_15522,variant,0,0.0185
u_15523,variant,0,0.0106
u_15524,variant,0,0.059
u_15525,variant,0,0.0188
u_15526,variant,0,0.029
u_15527,variant,0,0.0303
u_15528,variant,1,0.0389
u_15529,variant,0,0.0399
u_15530,variant,0,0.039
u_15531,variant,0,0.0424
u_15532,variant,0,0.0141
u_15533,variant,0,0.0293
u_15534,variant,0,0.0257
u_15535,variant,0,0.0295
u_15536,variant,0,0.0494
u_15537,variant,0,0.0373
u_15538,variant,0,0.0159
u_15539,variant,0,0.0325
u_15540,variant,0,0.0791
u_15541,variant,0,0.0199
u_15542,variant,1,0.0426
u_15543,variant,0,0.0265
u_15544,variant,0,0.0129
u_15545,variant,1,0.0438
u_15546,variant,0,0.0147
u_15547,variant,0,0.0535
u_15548,variant,0,0.0515
u_15549,variant,1,0.0246
u_15550,variant,0,0.0625
u_15551,variant,0,0.0146
u_15552,variant,0,0.0406
u_15553,variant,0,0.0222
u_15554,variant,0,0.0281
u_15555,variant,0,0.008
u_15556,variant,0,0.0106
u_15557,variant,0,0.0407
u_15558,variant,0,0.0115
u_15559,variant,0,0.0359
u_15560,variant,0,0.0074
u_15561,variant,0,0.0512
u_15562,variant,0,0.0589
u_15563,variant,0,0.0554
u_15564,variant,0,0.01
u_15565,variant,0,0.0119
u_15566,variant,0,0.0179
u_15567,variant,0,0.0383
u_15568,variant,1,0.0255
u_15569,variant,1,0.0544
u_15570,variant,0,0.0496
u_15571,variant,0,0.0281
u_15572,variant,0,0.0072
u_15573,variant,0,0.0353
u_15574,variant,1,0.0199
u_15575,variant,0,0.0271
u_15576,variant,0,0.0419
u_15577,variant,0,0.0184
u_15578,variant,0,0.0164
u_15579,variant,0,0.0611
u_15580,variant,0,0.0262
u_15581,variant,0,0.0368
u_15582,variant,0,0.0196
u_15583,variant,0,0.0388
u_15584,variant,0,0.0322
u_15585,variant,0,0.031
u_15586,variant,0,0.0277
u_15587,variant,0,0.0126
u_15588,variant,0,0.0236
u_15589,variant,0,0.0752
u_15590,variant,0,0.0322
u_15591,variant,0,0.0108
u_15592,variant,0,0.0377
u_15593,variant,0,0.0464
u_15594,variant,0,0.0266
u_15595,variant,0,0.0172
u_15596,variant,0,0.0458
u_15597,variant,0,0.054
u_15598,variant,0,0.0266
u_15599,variant,0,0.0135
u_15600,variant,0,0.0144
u_15601,variant,1,0.0535
u_15602,variant,0,0.0427
u_15603,variant,0,0.0393
u_15604,variant,0,0.0516
u_15605,variant,0,0.0091
u_15606,variant,0,0.0206
u_15607,variant,0,0.0364
u_15608,variant,0,0.0413
u_15609,variant,0,0.0138
u_15610,variant,0,0.0232
u_15611,variant,0,0.0188
u_15612,variant,0,0.059
u_15613,variant,0,0.0251
u_15614,variant,0,0.0242
u_15615,variant,0,0.0148
u_15616,variant,0,0.0417
u_15617,variant,0,0.0131
u_15618,variant,0,0.0344
u_15619,variant,0,0.0226
u_15620,variant,0,0.039
u_15621,variant,1,0.0324
u_15622,variant,0,0.0199
u_15623,variant,0,0.0292
u_15624,variant,0,0.0425
u_15625,variant,0,0.0497
u_15626,variant,0,0.0369
u_15627,variant,0,0.0082
u_15628,variant,0,0.0461
u_15629,variant,0,0.0146
u_15630,variant,0,0.0349
u_15631,variant,0,0.0331
u_15632,variant,0,0.0327
u_15633,variant,0,0.0593
u_15634,variant,0,0.0119
u_15635,variant,0,0.0414
u_15636,variant,0,0.0474
u_15637,variant,0,0.0118
u_15638,variant,0,0.0214
u_15639,variant,0,0.0112
u_15640,variant,0,0.0232
u_15641,variant,0,0.0652
u_15642,variant,0,0.0103
u_15643,variant,0,0.0193
u_15644,variant,0,0.0817
u_15645,variant,0,0.0312
u_15646,variant,0,0.019
u_15647,variant,0,0.0339
u_15648,variant,0,0.0385
u_15649,variant,0,0.0247
u_15650,variant,0,0.016
u_15651,variant,0,0.041
u_15652,variant,0,0.042
u_15653,variant,0,0.0173
u_15654,variant,0,0.0144
u_15655,variant,0,0.0039
u_15656,variant,0,0.0413
u_15657,variant,0,0.0458
u_15658,variant,0,0.0605
u_15659,variant,0,0.0501
u_15660,variant,1,0.0211
u_15661,variant,0,0.0107
u_15662,variant,0,0.0262
u_15663,variant,0,0.0283
u_15664,variant,0,0.0231
u_15665,variant,0,0.0134
u_15666,variant,0,0.024
u_15667,variant,0,0.0183
u_15668,variant,0,0.0327
u_15669,variant,0,0.0723
u_15670,variant,1,0.0241
u_15671,variant,0,0.0215
u_15672,variant,0,0.0257
u_15673,variant,0,0.0182
u_15674,variant,0,0.0119
u_15675,variant,0,0.0349
u_15676,variant,0,0.0208
u_15677,variant,0,0.0292
u_15678,variant,0,0.034
u_15679,variant,0,0.0298
u_15680,variant,0,0.0313
u_15681,variant,0,0.0333
u_15682,variant,0,0.0631
u_15683,variant,0,0.0459
u_15684,variant,0,0.047
u_15685,variant,0,0.0225
u_15686,variant,0,0.0062
u_15687,variant,0,0.0476
u_15688,variant,0,0.0146
u_15689,variant,0,0.027
u_15690,variant,0,0.0414
u_15691,variant,0,0.0222
u_15692,variant,0,0.0194
u_15693,variant,0,0.039
u_15694,variant,0,0.0292
u_15695,variant,0,0.0037
u_15696,variant,0,0.0297
u_15697,variant,0,0.057
u_15698,variant,0,0.0284
u_15699,variant,0,0.0277
u_15700,variant,0,0.0513
u_15701,variant,0,0.0633
u_15702,variant,0,0.0026
u_15703,variant,0,0.0254
u_15704,variant,0,0.0168
u_15705,variant,0,0.06
u_15706,variant,0,0.0583
u_15707,variant,0,0.0326
u_15708,variant,0,0.0442
u_15709,variant,1,0.0026
u_15710,variant,0,0.0296
u_15711,variant,0,0.0433
u_15712,variant,0,0.0239
u_15713,variant,0,0.0244
u_15714,variant,0,0.0468
u_15715,variant,0,0.0154
u_15716,variant,0,0.0245
u_15717,variant,0,0.04
u_15718,variant,0,0.0979
u_15719,variant,0,0.0354
u_15720,variant,0,0.0068
u_15721,variant,0,0.026
u_15722,variant,0,0.0279
u_15723,variant,0,0.0442
u_15724,variant,0,0.017
u_15725,variant,1,0.0227
u_15726,variant,0,0.0266
u_15727,variant,0,0.0349
u_15728,variant,1,0.0287
u_15729,variant,0,0.0325
u_15730,variant,0,0.0336
u_15731,variant,0,0.036
u_15732,variant,0,0.0379
u_15733,variant,0,0.0174
u_15734,variant,0,0.0461
u_15735,variant,0,0.0222
u_15736,variant,0,0.0382
u_15737,variant,0,0.0283
u_15738,variant,0,0.0725
u_15739,variant,0,0.0207
u_15740,variant,0,0.0441
u_15741,variant,1,0.055
u_15742,variant,0,0.0043
u_15743,variant,0,0.0572
u_15744,variant,0,0.0297
u_15745,variant,0,0.0506
u_15746,variant,0,0.0293
u_15747,variant,0,0.056
u_15748,variant,0,0.0246
u_15749,variant,0,0.0164
u_15750,variant,0,0.1112
u_15751,variant,0,0.0395
u_15752,variant,0,0.019
u_15753,variant,0,0.0412
u_15754,variant,0,0.0263
u_15755,variant,0,0.0375
u_15756,variant,0,0.022
u_15757,variant,0,0.0781
u_15758,variant,0,0.0074
u_15759,variant,0,0.0218
u_15760,variant,0,0.0498
u_15761,variant,0,0.0432
u_15762,variant,0,0.0116
u_15763,variant,0,0.0352
u_15764,variant,0,0.0441
u_15765,variant,0,0.042
u_15766,variant,0,0.0219
u_15767,variant,0,0.0522
u_15768,variant,0,0.0296
u_15769,variant,0,0.0559
u_15770,variant,0,0.0101
u_15771,variant,0,0.0322
u_15772,variant,0,0.0275
u_15773,variant,0,0.0327
u_15774,variant,0,0.0502
u_15775,variant,0,0.027
u_15776,variant,0,0.0495
u_15777,variant,0,0.0501
u_15778,variant,0,0.0097
u_15779,variant,0,0.0259
u_15780,variant,0,0.0187
u_15781,variant,0,0.071
u_15782,variant,0,0.0213
u_15783,variant,0,0.0333
u_15784,variant,0,0.0092
u_15785,variant,0,0.0339
u_15786,variant,0,0.0314
u_15787,variant,0,0.0319
u_15788,variant,0,0.0216
u_15789,variant,0,0.0251
u_15790,variant,0,0.0308
u_15791,variant,0,0.0181
u_15792,variant,0,0.0271
u_15793,variant,0,0.0071
u_15794,variant,0,0.0087
u_15795,variant,0,0.0231
u_15796,variant,0,0.012
u_15797,variant,0,0.0185
u_15798,variant,0,0.0639
u_15799,variant,0,0.0516
u_15800,variant,0,0.0281
u_15801,variant,0,0.0249
u_15802,variant,0,0.0245
u_15803,variant,0,0.0237
u_15804,variant,0,0.0449
u_15805,variant,0,0.0355
u_15806,variant,0,0.0199
u_15807,variant,0,0.0075
u_15808,variant,0,0.0388
u_15809,variant,0,0.0108
u_15810,variant,0,0.0289
u_15811,variant,0,0.0381
u_15812,variant,0,0.0158
u_15813,variant,0,0.0583
u_15814,variant,0,0.0142
u_15815,variant,0,0.0271
u_15816,variant,0,0.0519
u_15817,variant,0,0.0168
u_15818,variant,0,0.0428
u_15819,variant,0,0.0133
u_15820,variant,0,0.0164
u_15821,variant,0,0.0174
u_15822,variant,0,0.0049
u_15823,variant,0,0.0163
u_15824,variant,0,0.0106
u_15825,variant,0,0.0296
u_15826,variant,0,0.0245
u_15827,variant,0,0.0122
u_15828,variant,0,0.0096
u_15829,variant,0,0.0229
u_15830,variant,0,0.0395
u_15831,variant,0,0.0262
u_15832,variant,0,0.0378
u_15833,variant,0,0.0581
u_15834,variant,0,0.0517
u_15835,variant,0,0.0364
u_15836,variant,0,0.0215
u_15837,variant,0,0.0407
u_15838,variant,0,0.0474
u_15839,variant,0,0.022
u_15840,variant,0,0.0744
u_15841,variant,0,0.0134
u_15842,variant,0,0.039
u_15843,variant,0,0.0256
u_15844,variant,0,0.0312
u_15845,variant,1,0.0188
u_15846,variant,0,0.0413
u_15847,variant,0,0.0368
u_15848,variant,0,0.0298
u_15849,variant,0,0.026
u_15850,variant,0,0.0456
u_15851,variant,0,0.0365
u_15852,variant,0,0.0143
u_15853,variant,0,0.0119
u_15854,variant,0,0.0337
u_15855,variant,0,0.0711
u_15856,variant,1,0.0281
u_15857,variant,1,0.0325
u_15858,variant,0,0.0372
u_15859,variant,0,0.0365
u_15860,variant,0,0.0155
u_15861,variant,0,0.0246
u_15862,variant,0,0.0399
u_15863,variant,0,0.0277
u_15864,variant,0,0.0636
u_15865,variant,0,0.0401
u_15866,variant,0,0.0135
u_15867,variant,0,0.0289
u_15868,variant,0,0.0437
u_15869,variant,0,0.0222
u_15870,variant,0,0.0473
u_15871,variant,0,0.0517
u_15872,variant,0,0.0255
u_15873,variant,0,0.0108
u_15874,variant,1,0.0377
u_15875,variant,0,0.0239
u_15876,variant,0,0.0168
u_15877,variant,0,0.015
u_15878,variant,0,0.0621
u_15879,variant,0,0.081
u_15880,variant,0,0.0653
u_15881,variant,0,0.0311
u_15882,variant,0,0.0372
u_15883,variant,0,0.0092
u_15884,variant,0,0.0247
u_15885,variant,0,0.0052
u_15886,variant,0,0.0276
u_15887,variant,0,0.0151
u_15888,variant,0,0.0315
u_15889,variant,0,0.0106
u_15890,variant,0,0.0361
u_15891,variant,0,0.0288
u_15892,variant,0,0.0883
u_15893,variant,0,0.0702
u_15894,variant,0,0.0166
u_15895,variant,0,0.077
u_15896,variant,1,0.0405
u_15897,variant,0,0.0437
u_15898,variant,0,0.0231
u_15899,variant,0,0.0143
u_15900,variant,0,0.0427
u_15901,variant,0,0.0068
u_15902,variant,0,0.0143
u_15903,variant,0,0.0223
u_15904,variant,0,0.0293
u_15905,variant,0,0.0467
u_15906,variant,1,0.0412
u_15907,variant,0,0.0184
u_15908,variant,0,0.0406
u_15909,variant,0,0.0142
u_15910,variant,1,0.0403
u_15911,variant,0,0.0471
u_15912,variant,0,0.0113
u_15913,variant,0,0.0157
u_15914,variant,0,0.0165
u_15915,variant,0,0.0268
u_15916,variant,0,0.056
u_15917,variant,0,0.0184
u_15918,variant,0,0.0178
u_15919,variant,0,0.0207
u_15920,variant,0,0.0626
u_15921,variant,0,0.0492
u_15922,variant,0,0.0433
u_15923,variant,0,0.0564
u_15924,variant,0,0.0059
u_15925,variant,0,0.0125
u_15926,variant,0,0.0299
u_15927,variant,0,0.0524
u_15928,variant,0,0.0108
u_15929,variant,1,0.059
u_15930,variant,0,0.0128
u_15931,variant,0,0.0028
u_15932,variant,0,0.028
u_15933,variant,0,0.0282
u_15934,variant,0,0.0334
u_15935,variant,0,0.0142
u_15936,variant,0,0.0532
u_15937,variant,0,0.0245
u_15938,variant,0,0.0614
u_15939,variant,0,0.0157
u_15940,variant,0,0.0417
u_15941,variant,0,0.0171
u_15942,variant,0,0.0196
u_15943,variant,0,0.0213
u_15944,variant,0,0.0272
u_15945,variant,0,0.04
u_15946,variant,1,0.0479
u_15947,variant,0,0.0161
u_15948,variant,0,0.0169
u_15949,variant,0,0.0031
u_15950,variant,0,0.0107
u_15951,variant,0,0.0351
u_15952,variant,0,0.0368
u_15953,variant,0,0.0286
u_15954,variant,1,0.013
u_15955,variant,0,0.0301
u_15956,variant,0,0.0245
u_15957,variant,0,0.0258
u_15958,variant,0,0.0382
u_15959,variant,0,0.0154
u_15960,variant,0,0.0057
u_15961,variant,0,0.0331
u_15962,variant,0,0.0191
u_15963,variant,0,0.0228
u_15964,variant,0,0.0544
u_15965,variant,0,0.0156
u_15966,variant,0,0.0906
u_15967,variant,0,0.0237
u_15968,variant,0,0.0142
u_15969,variant,0,0.0196
u_15970,variant,0,0.0229
u_15971,variant,0,0.0278
u_15972,variant,0,0.1108
u_15973,variant,0,0.044
u_15974,variant,0,0.033
u_15975,variant,1,0.0261
u_15976,variant,0,0.0309
u_15977,variant,0,0.0404
u_15978,variant,0,0.0259
u_15979,variant,0,0.0403
u_15980,variant,0,0.0302
u_15981,variant,0,0.0464
u_15982,variant,1,0.0197
u_15983,variant,0,0.0244
u_15984,variant,0,0.0281
u_15985,variant,0,0.0107
u_15986,variant,0,0.0314
u_15987,variant,0,0.0235
u_15988,variant,0,0.0359
u_15989,variant,0,0.0605
u_15990,variant,0,0.0098
u_15991,variant,0,0.0398
u_15992,variant,1,0.0357
u_15993,variant,0,0.0035
u_15994,variant,1,0.0451
u_15995,variant,0,0.0046
u_15996,variant,0,0.009
u_15997,variant,0,0.0484
u_15998,variant,0,0.0181
u_15999,variant,0,0.0254
u_16000,variant,0,0.0179
u_16001,variant,1,0.0185
u_16002,variant,0,0.1339
u_16003,variant,0,0.0286
u_16004,variant,1,0.0247
u_16005,variant,0,0.0232
u_16006,variant,0,0.0192
u_16007,variant,0,0.0323
u_16008,variant,0,0.0369
u_16009,variant,0,0.0084
u_16010,variant,0,0.0489
u_16011,variant,0,0.0432
u_16012,variant,0,0.0228
u_16013,variant,0,0.0115
u_16014,variant,0,0.0531
u_16015,variant,0,0.021
u_16016,variant,0,0.0404
u_16017,variant,0,0.0222
u_16018,variant,1,0.0183
u_16019,variant,0,0.0498
u_16020,variant,0,0.0619
u_16021,variant,0,0.0291
u_16022,variant,0,0.0575
u_16023,variant,0,0.0384
u_16024,variant,0,0.0061
u_16025,variant,0,0.0241
u_16026,variant,0,0.0055
u_16027,variant,0,0.0189
u_16028,variant,0,0.0168
u_16029,variant,0,0.0868
u_16030,variant,0,0.0206
u_16031,variant,0,0.0582
u_16032,variant,0,0.0369
u_16033,variant,1,0.03
u_16034,variant,0,0.0106
u_16035,variant,0,0.0231
u_16036,variant,0,0.0255
u_16037,variant,0,0.0424
u_16038,variant,0,0.0394
u_16039,variant,0,0.0213
u_16040,variant,0,0.0488
u_16041,variant,0,0.0453
u_16042,variant,0,0.0059
u_16043,variant,0,0.0235
u_16044,variant,0,0.0423
u_16045,variant,0,0.0116
u_16046,variant,0,0.039
u_16047,variant,0,0.0205
u_16048,variant,0,0.0116
u_16049,variant,0,0.0168
u_16050,variant,0,0.0232
u_16051,variant,0,0.0491
u_16052,variant,0,0.0437
u_16053,variant,0,0.0068
u_16054,variant,0,0.0243
u_16055,variant,0,0.0203
u_16056,variant,0,0.0266
u_16057,variant,0,0.065
u_16058,variant,0,0.0289
u_16059,variant,0,0.0201
u_16060,variant,0,0.032
u_16061,variant,1,0.0286
u_16062,variant,0,0.0366
u_16063,variant,0,0.0183
u_16064,variant,0,0.0158
u_16065,variant,0,0.0258
u_16066,variant,0,0.0131
u_16067,variant,0,0.0137
u_16068,variant,1,0.0077
u_16069,variant,0,0.0101
u_16070,variant,0,0.0196
u_16071,variant,0,0.0606
u_16072,variant,0,0.0362
u_16073,variant,0,0.0351
u_16074,variant,0,0.0618
u_16075,variant,0,0.0272
u_16076,variant,0,0.0421
u_16077,variant,0,0.0452
u_16078,variant,0,0.0081
u_16079,variant,0,0.0053
u_16080,variant,0,0.051
u_16081,variant,0,0.0203
u_16082,variant,0,0.0646
u_16083,variant,0,0.0386
u_16084,variant,0,0.0194
u_16085,variant,0,0.0099
u_16086,variant,0,0.0141
u_16087,variant,0,0.0254
u_16088,variant,0,0.065
u_16089,variant,0,0.0077
u_16090,variant,0,0.0353
u_16091,variant,0,0.0228
u_16092,variant,0,0.0877
u_16093,variant,0,0.0672
u_16094,variant,0,0.0209
u_16095,variant,0,0.0261
u_16096,variant,1,0.017
u_16097,variant,0,0.0198
u_16098,variant,0,0.0343
u_16099,variant,0,0.0377
u_16100,variant,0,0.0148
u_16101,variant,0,0.0192
u_16102,variant,0,0.0647
u_16103,variant,0,0.0558
u_16104,variant,0,0.0225
u_16105,variant,0,0.0181
u_16106,variant,0,0.0177
u_16107,variant,0,0.041
u_16108,variant,0,0.016
u_16109,variant,0,0.0304
u_16110,variant,0,0.041
u_16111,variant,0,0.0103
u_16112,variant,0,0.0331
u_16113,variant,0,0.0691
u_16114,variant,1,0.018
u_16115,variant,0,0.0735
u_16116,variant,0,0.0432
u_16117,variant,0,0.0185
u_16118,variant,0,0.0173
u_16119,variant,0,0.0494
u_16120,variant,0,0.0518
u_16121,variant,0,0.0105
u_16122,variant,0,0.037
u_16123,variant,0,0.0383
u_16124,variant,0,0.0333
u_16125,variant,0,0.0244
u_16126,variant,0,0.022
u_16127,variant,0,0.0149
u_16128,variant,0,0.0322
u_16129,variant,0,0.0465
u_16130,variant,0,0.0757
u_16131,variant,0,0.0087
u_16132,variant,0,0.0113
u_16133,variant,0,0.0073
u_16134,variant,0,0.0394
u_16135,variant,0,0.0715
u_16136,variant,1,0.0244
u_16137,variant,0,0.0353
u_16138,variant,0,0.0191
u_16139,variant,0,0.0259
u_16140,variant,0,0.0704
u_16141,variant,0,0.0285
u_16142,variant,0,0.0076
u_16143,variant,0,0.029
u_16144,variant,0,0.0283
u_16145,variant,0,0.0234
u_16146,variant,0,0.0156
u_16147,variant,0,0.0308
u_16148,variant,0,0.0086
u_16149,variant,0,0.0372
u_16150,variant,0,0.0095
u_16151,variant,0,0.0301
u_16152,variant,0,0.0373
u_16153,variant,1,0.0314
u_16154,variant,0,0.0292
u_16155,variant,0,0.0198
u_16156,variant,0,0.0098
u_16157,variant,0,0.0386
u_16158,variant,0,0.0358
u_16159,variant,0,0.0723
u_16160,variant,0,0.0086
u_16161,variant,0,0.0289
u_16162,variant,0,0.0188
u_16163,variant,0,0.0577
u_16164,variant,0,0.0295
u_16165,variant,0,0.0419
u_16166,variant,0,0.041
u_16167,variant,0,0.0213
u_16168,variant,0,0.0359
u_16169,variant,0,0.0085
u_16170,variant,0,0.0351
u_16171,variant,0,0.0176
u_16172,variant,0,0.041
u_16173,variant,0,0.0284
u_16174,variant,0,0.0457
u_16175,variant,0,0.0135
u_16176,variant,0,0.0474
u_16177,variant,0,0.082
u_16178,variant,0,0.0224
u_16179,variant,0,0.0513
u_16180,variant,0,0.0477
u_16181,variant,0,0.0241
u_16182,variant,0,0.0461
u_16183,variant,0,0.0324
u_16184,variant,0,0.0178
u_16185,variant,0,0.0378
u_16186,variant,0,0.0445
u_16187,variant,0,0.0149
u_16188,variant,0,0.0366
u_16189,variant,0,0.0426
u_16190,variant,0,0.0498
u_16191,variant,0,0.0413
u_16192,variant,0,0.0279
u_16193,variant,1,0.057
u_16194,variant,0,0.0161
u_16195,variant,0,0.0309
u_16196,variant,0,0.0173
u_16197,variant,1,0.0174
u_16198,variant,0,0.026
u_16199,variant,0,0.0141
u_16200,variant,0,0.0373
u_16201,variant,0,0.0524
u_16202,variant,0,0.0294
u_16203,variant,0,0.0516
u_16204,variant,0,0.0211
u_16205,variant,0,0.014
u_16206,variant,0,0.0407
u_16207,variant,0,0.0235
u_16208,variant,0,0.0098
u_16209,variant,0,0.0155
u_16210,variant,1,0.011
u_16211,variant,0,0.0044
u_16212,variant,0,0.0742
u_16213,variant,0,0.0158
u_16214,variant,0,0.0542
u_16215,variant,0,0.0091
u_16216,variant,0,0.0521
u_16217,variant,0,0.018
u_16218,variant,0,0.0441
u_16219,variant,1,0.0049
u_16220,variant,0,0.0291
u_16221,variant,0,0.0426
u_16222,variant,0,0.0392
u_16223,variant,0,0.0219
u_16224,variant,0,0.0451
u_16225,variant,0,0.012
u_16226,variant,0,0.0124
u_16227,variant,0,0.0337
u_16228,variant,0,0.0272
u_16229,variant,0,0.0398
u_16230,variant,0,0.0056
u_16231,variant,0,0.0261
u_16232,variant,0,0.0414
u_16233,variant,0,0.0249
u_16234,variant,1,0.0202
u_16235,variant,0,0.0343
u_16236,variant,1,0.0151
u_16237,variant,0,0.0318
